problem,label
我家宝宝两周岁了就要抱，可我刚满月可以抱吗？,1
脚跟粉碎性骨折脚跟粉碎性骨折，现在手术后八个月了，内置钢板，还加了两包生物骨，现在走路还疼，脚踝还有点肿，是什么原因。,1
头昏头痛偶伴呕吐怎么办,1
医生我想请问下宝宝一个半月了，脸上有湿疹，医生当时开了儿肤康擦剂，和去湿疹的药膏，结果用了三天，感觉还是没怎么好，而且脸上很红，还脱皮了，请问是怎么回事啊？去医院看过，医生当时开了儿肤康擦剂，和去湿疹的药膏，结果用了三天，感觉还是没怎么好，而且脸上很红，还脱皮了，想得到最快最好的解答。,1
我高危四周了，上一周发热没食欲，恶心，没劲，两天好了，有点艾滋病急性期感觉，今天老婆胃肠不舒服，全身没劲，是不是我传染艾滋病给她了,1
做半月板术后半年膝盖疼痛，经常水肿，抽水。曾经的治疗情况和效果：上下楼梯疼痛，没有力气。,1
我孩子是甲亢病患者，他现在能治好吗,1
等我发现怀孕已经四十天了，但是在怀孕期间我用了四盒修正牌的消糜栓，不知道对胎儿有影响没有,1
和有性病的女人做爱会被传染吗,1
怀孕三个月上厕所流血肚子痛,1
石家庄白癫风？白癜风的症状是什么？我前段时间发现自己的手臂那里长了一块一块的小白斑，不是很明显，但是在明亮的地方看就特别明显，没有什么特别的症状，不痛不痒的，去医院检查，被诊断为白癜风，这是我最不想看到的，但是事实就是这样，我也没办法。石家庄白癫风？白癜风的症状是什么？,1
感冒咳嗽刚好，发现舌头上面发白怎么回事，消化不好，不爱吃饭,1
患者今年60多了，一年前开始腿痛，今年去青岛检查出是神经炎。该怎么治啊？请各位医生帮帮忙，推荐一下一些名医，目前他感觉腿麻。吃药怎么能治好啊？,1
新公司规定，新员工入职，要办孕检证明，要做什么检查，证明没怀孕,1
流鼻涕发烧咳嗽喝感冒药咳嗽药还不见好前一个月输完液好了这几天又咳嗽发烧该如何预防和治疗,1
我得了性病入职时公司职业病传染病体检血检能检出来吗,1
问题：一只耳朵嗡嗡响。请问吃什么药,1
全部症状：腰腿痛，起不来。发病时间及原因：不清楚。治疗情况：没治疗,1
全部症状：脖子僵硬，转动咔咔响。后背也一样。发病时间及原因最近两个月。可能是工作疲劳治疗情况：贴了两个月膏药,1
我的阴茎勃起的时候，龟头露不出来，是不是？我的阴茎勃起的时候，龟头露不出来，是不是包皮过长。,1
腰椎间盘突出会引起肌肉萎缩吗？我主要的毛病就是腰椎间盘突出，最近几个月有一边小腿肌肉萎缩的现象发生，我已经使劲在按摩了，想减缓它萎缩的速度，小腿除了肌肉萎缩还经常性的麻木，不知道是不是由这个导致的。请问，我有腰椎间盘突出是不是会引起肌肉萎缩啊？,1
我今天查出来怀孕了，但最近口服了短效避孕药，饮酒。我体质偏瘦，贫血，气虚，孩子能要么？,1
小孩子很好动一开始觉得那是孩子的天性没怎么在意可是学校老师也说孩子注意力不集中医生说是多动症孩子得了多动症怎么办孩子得了多动症怎么办,1
双顶径9。3，头围33。2腹围33。6股骨长度7。2胎儿有多重？没有检查过算出胎儿体重,1
我耳鸣很长时间了针灸没见效这几天颈椎还疼请问医生怎么治疗见意吃什么药好,1
怀孕抽烟行吗？孩子会畸形那我怀孕两个月了一直在抽烟对孩子有多大影响会不会畸形？,1
怀孕了阑尾炎又反复了怎样治疗对胎儿没有影响我以前有阑尾炎现在我怀孕15周了，阑尾炎又反复了，我问问中药可以治疗了吗？怎么样对胎儿没有影响。输了消炎药好了一段时间,1
怀孕两个月，在西昌工作，去凉山妇产医院检查的暂时不打算要，要怎么办？是人流还是药流？,1
怀孕5个多月，最近突然感觉不到胎动了，一天只动一两下，没事吧,1
我妈是腰间盘突出，腰椎退行性改变，腰2-骶1椎建盘轻度突出伴局不椎管狭窄。2月14日做检查，开了点药，就回去了我想预约专家冯伟,1
刨宫产的产妇在四十多天刀口发红是怎么回事，该怎么办，用吃药吗，用吃药的话对小宝宝有影响吗,1
我做爱时间短不到5分钟我做爱时间短不到5分钟，这是早泄的症状吗？早泄是什么原因引起的那？应该怎么治疗那？,1
下肢皮肤搔痒，挤压一下还有少许液体渗出,1
两个月问题描述:出生时是胎盘老化，剖腹出来后缺氧，很爱哭，心肌酶很高达700多，最初以为是缺钙，可补了几天钙没反应就去照X光片，结果骨头是实心的没骨髓，医生说是石骨症，不知怎么治疗，听说有个郭氏补骨汤丸可以治很多病，不知谁对这种病和这种药有什么看法和意见？父母很心痛也很无赖，请大家多多支招，谢谢。,1
肛门有肿物突出，并有血怀孕三个半月，怀孕前有痔疮但不严重，怀孕后发现痔疮严重了，疼痛难忍，改怎么治疗,1
孕中期得了血栓姓痔疮怎么办？孕中期得了血栓姓痔疮怎么办？,1
上海仁济医院人流怎么样医生有点问题想跟你咨询一下，是这样的，我今年28岁，现在身体比较虚弱不适合生育，但是又意外怀孕了，怕生出来的宝宝不健康，所以想把孩子做掉，但是又怕因此以后不能怀孕，所以想做伤害最小的那种人流，所以想请问你上海哪家人流医院比较好，又有安全保障。请问上海仁济医院人流,1
怀孕一个多月了今天吃火锅了对宝宝会有伤害吗？,1
37周双顶径89头围313腹围324股骨长67胎心率145宝宝大概多重37周双顶径89头围313腹围324股骨长67胎心率145宝宝大概多重,1
孩子鼻子老有鼻屎和干鼻屎黄色的时候多。睡觉时还有时候打呼噜。求求医生帮帮忙解决。告知一下谢谢医生。男孩4岁。,1
请问一下为什么我怀孕三个月老清吐口水怀孕三个月老清吐口水,1
手背、手心的静脉血管时常破裂是什么病？怎么治疗？,1
昨天应该来大姨妈可是没来孕育棒测了没怀孕可是乳头涨痛,1
已有两次胎停育，还未查明原因，现又不小心怀孕做过三次人流手术请问此次怀孕是否有用？如果没用的话我该怎么办？是不是又要做第四次人流？这样一来我以后还有机会再要小孩吗？,1
我家宝宝口里长满了口疮，请问医生应该吃点什么药？这是缺什么？,1
请问孕妇脸上长癣，有点痒可以搽皮炎平吗？谢谢,1
如何去除脸上黑头，痘印，已经三四年了。我体寒，月经不调最近。痘痘下去不少，但还有一点去黑头，痘印,1
直肠肿痛，时有便血。慢性结肠、直肠炎怎样治疗？用什么药？,1
脑肿胀是什么？头痛。头晕。呕吐。,1
我有胃炎食管炎人也开始慢慢消瘦了我想咨询你我从今年4月胃不好在我们当地医院做了个胃镜说是食管炎萎缩性胃炎吃了半年的药总是时好时坏主要症状是。吃饭后总觉着有什么东西在食道上架着呢咽不下去消化也不好反酸有时胃胀人也消瘦了十几斤没有过敏史也没有遗传病史吃啥药好？怎么能治？饮食上注意什么？（）,1
现在夏天的时候，脖子上出完汗后有些黑黑的，类似汗渍的东西，怎么去掉,1
头晕全身无力胸闷失眠多梦全身无力胸闷头晕易怒失眠多梦,1
右脚第二个脚趾根部疼痛，疼痛的地方无红肿,1
请问，怀孕几个月宝宝贫血，缺典怎么办,1
腰椎间盘突出不太严重有一个月了先是左边腰痛然后做了针灸拔罐刚开始好了几天现在轮到右边腰痛比左边腰痛厉害右边有点腰胀痛是不是做针灸引起的……针灸对肾有伤害吗……谢谢,1
我的孩子8岁，慢性咽炎总是咳嗽，支气管炎，嗓子有白色分泌物，吃什么药能彻底好。,1
髌骨粉碎性骨折髌骨粉碎性骨折。固定方式髌骨爪跟骨钉。固定12月后取出。至今髌骨上下楼梯异响摩擦。我该怎么办走路没有异响，上下楼梯有摩擦感觉。双腿平躺。手扶髌骨晃动。明显感觉有摩擦,1
孕妇怀孕32周了双顶径8。9CM脊柱排列规整股骨长6。9CM羊水最深9。7CM内透声好我想问一下这个数值正常吗。,1
感冒低烧浑身无力又没有可以快速好起来的方法？明天要考试莫名其妙生病了,1
我的父亲76岁，之前有多年的手擅抖毛病，拿碗的时候都好象要掉下来，最近经常右手抽筋，请问是什么原因会这样,1
腰间盘突出能治好吗？我今年夏天时1条腿突然麻，经查原来是腰间盘突出，怎么能治好病呢？,1
头晕胸闷消化不良？1个月前觉的胸闷气短并且头晕，但不是每天都会这样就是隔几天出现这种症状，一天到晚不觉的饿，吃了一些药开始有效果，可是吃完后又返回去了，现在主要是吃饭后胸闷打嗝，不想吃饭，背夹心痛得厉害有时脊椎导致头晕，白天精神不好，晚上睡觉很好。请问一下头晕，胸闷，消化不良是怎么回事？,1
发病近7-8个月，眼睛的下眼睑周围长了一个个小突起，今天去华山医院看了说我是汗管瘤，说没药物可用，还说激光的话效果也不一定理想，可能留有疤痕，我看的是普通门诊，我对医生的话产生怀疑，所以想问问其他专家，可有药物药膏治疗。请问眼睛周围长汗管瘤怎么治疗？,1
三年前由于一场车祸导致脑部受伤拍了CT显示脑部有少量出血因为出血少所以要药物治疗在医院住院治疗一个月好了半年后出现癫痫发作医生说是因车祸造成脑出血留下病灶了脑部有钙化点了病灶处的脑细胞异常放电导致发生癫痫现在基本上一年发作两三次一直在吃药治疗请问结节性硬化癫痫怎么治疗？（,1
医生我来经前小腹两侧会疼痛，身边人说是输卵管，请问这个现象正常吗请问是什么原因，能预防吗,1
我的老公是非常喜欢抽烟的人，一天差不多要抽两包，比一般的人抽的多，所以肺部经常不舒服，前段时间还被诊断得了肺癌了，不知道治疗的时候有什么要注意的。,1
最近肛门很痒，忍不住挠就会流血，平时不痛也不影响正常生活，几年前就知道自己长了像痔疮一样的肉肉，因为不是很大又不好意思去医院看怕手术，平时觉得挺羞愧的，我希望可以根治且避免手术留下病根，请问有没有药物可以治疗？？,1
孕妇感冒发高烧该怎么办,1
怎么样让月经期快点结束？,1
跑完步总是头晕是怎么回事？吃些什么会有好处？,1
右脚母指发麻，右腿发沉,1
怀孕多长时间用试纸试出来了,1
孕妇建档流程建档流程及注意事项,1
排卵测到高峰之后多久同房最好,1
鼻子酸，眼睛流泪。怎么办？鼻子酸引起眼睛酸。眼睛还一直流泪，感冒还没完全好，这是怎么了？,1
口干口苦，耳鸣。舌苔发黄这是什么病,1
我想要个健康宝宝结婚半年多了宫寒,1
引产需要做月子吗？已经做完引产手术是否和自然分娩一样做月子,1
3岁半宝宝高热2小时，开始39。7摄氏度，服用退热药后没量体温，不知最高体温是多少，期间在睡觉，可叫醒，身上一直无汗，2小时后才有汗出，会引起脑损伤吗，很担心，现在看起来和平常一样不知道体温最高时有多少，后悔没多量量，担心是否会有脑损伤,1
双顶径：耻上9。8cm头围：33。1cm股骨：7。1cm肱骨长：6。4cm，羊水总和为13。7cm，胎心：142次/分，这是B超上显示的数值，我想问一下具体多少周，胎儿有几斤，我可不可以自己生,1
请问肺癌晚期除了化疗还有其他的治疗方法吗,1
北京通州无痛人流的过程大夫我怀孕快三个月了，还能做人流手术么？听说月份大了就得引产了，引产是怎么回事？我这时候做人流还可以不？无痛人流是怎么做的？怀孕快三个月了还可以做无痛人流不？无痛人流是怎么做的？需要住院吗？,1
柯氏孕妇期间可以用吗我怀孕6个月了。用柯氏对宝宝会有影响吗，？,1
就是感冒发烧了，退烧后，又咳嗽还憋气。也吃退烧药和止咳化痰的糖浆和牛黄解毒片,1
全部症状：检查有衣原体，盆腔炎，阴道炎，子宫内膜增厚、我打了大观霉素、还掉了青霉素、吃了炎热清、磷霉素钙片、花红片、头孢克洛。发病时间及原因：治疗情况,1
八个多月的宝宝最近拉肚子？八个多月的宝宝开始是发热输了几天液，就开始拉肚子，开始拉的像蛋花样，再就是拉的像水样，有时还拉的有颗粒样，今天早晨拉的像面汤样，现在吃奶次数很少，有时还吐奶，吃了好几种药也不管，请问大夫怎么回事啊？,1
检查出脑袋里长囊肿，头痛，需要怎么治疗，如开刀大概手术费用多少？,1
早晨洗脸时鼻子出血一个鼻孔出血有4天了请问一下这是怎么回事？需要做怎样的检查问一下出血的原因及需要做怎样的检查,1
阴虚、内热、脚心发烧用什么药好,1
喉咙发炎和支气管发炎宝宝一岁多了支气管发炎了，老咳嗽，尤其是晚上，特别厉害，这两天打针呢，不见好转，还不好好吃饭需要注意什么和喝什么药类,1
痔疮手术后出现水肿现象今天切除了多久能好啊水肿的那个地方不疼了要多久多久能进食,1
我左脚第五跖骨基底骨折63天、第9天开始打石膏、拆除石膏12天了、现拄双拐下地。请问：1、伤脚、脚踝、小腿肿胀正常吗？怎么缓解？2、怎么恢复？3、如果拄单拐、拐放哪侧？谢谢。等回复。,1
四个月宝宝今天刚拉稀、有脓，最后还有一滴血是怎么回事，我应该怎么办,1
通州无痛可视人流哪的好通州可视无痛人流医院？无痛人流术前应检查什么？心理一直很担心啊。怀孕已经快1个半月了医生来帮帮我吧，我好有个心理准备。,1
没有数胎动，但感觉宝宝动的不是很多，可以去吸氧吗,1
宝宝生下来头上有个软包，黄疸高,1
痔疮能治好吗？请帮我分析一下是不是痔疮最近一段时间大便总是很痛苦，便后肛门脱出。大便需要很长时间，偶尔有少量出血，请懂医的人帮帮我，我现在正怀孕期间，已有五个月身孕。谢谢。这个可以自己治疗吗？用点什么药好呢。,1
阴道口和肛门口很痒我这几天阴道口和肛门口奇痒无比，我用毛巾洗顺便擦，现在又疼又肿的，是什么原因呀，是不是过敏了还是妇科问题,1
骨折病人喝骨头汤和鸽子汤那个更适合,1
宝宝不入盆就不能生么，入盆之后多久会生呢？今天产检医生说宝宝之入一点点，可是还有九天就到预产期了，要紧么？该怎么办？,1
宝宝现在七个月多。接种育苗本上说要接种轮状病毒苗。这种是不是必须要接种？宝宝这两天大便是绿色的。有没有影响？,1
贵阳妇幼保健院孕妇丹田处痛是什么原因我想要预约,1
如果怀孕了不想要怎么办？是不是只能人流？,1
这是过敏性紫癫吗？我手长了几粒压之不退的出血点，左手有一粒，对过右手附近有三粒。两膝盖也有几粒，也不完全对称，这符合对称的原则吗？小时候吃虾不会这样，长大了为什么也会过敏？这个病会死人的吗？我很害怕像网上说的那么恐怖，我住农村，没有医院。怎么办？,1
我想准备怀孕，可是同房以后下个月怎么怀不上？,1
小弟没有以前那么硬气了做过包皮请问怎么回事。,1
白带异常带血丝，是什么症状？,1
我怀孕8个月了，还能做三维B超检查胎儿的心脏吗？，,1
痔疮现在怀孕呢。得痔疮了怎么办能用药吗？现在怀孕呢。得痔疮了怎么办能用药吗？曾经治疗的情况，想要得到什么帮助,1
高考时（6月7日、8日）正好来月经，而且有痛经，我想提前，请问现在可以吃什么中药？,1
水泡型脚气怎么治疗彻底不再复发？？,1
我家宝宝百天了，咳嗽应该怎么办？吃药，还是食疗？,1
怀孕7个月燕窝囊肿胀但不痛,1
痔疮好多年（外痔），因为怕疼，也因为一直都没什么问题，就没有去做手术，也没自己用药治疗，可是现在多出两个痛痛的肉团和小肉条，大便干燥会痛，出血，擦屁屁用力还会破，请医生帮我看看是什么,1
小孩哭或生气时手指抽是怎么回事过去那一会就没事了从4岁到现在发病5-6次了曾经问过医生他说是气性大没是的我看到孩子这样挺不放心像他这样有什么危害怎么治疗,1
刚怀孕经常肚子痛有想大便的感觉是怎么回事呢？,1
宝宝断奶已经有半年了，乳头现在还能挤出奶怎么回事。,1
我怀疑自己得了H7N9禽流感腮腺炎今天第七天了，马上康复了。可是最近总高烧，头痛出去了一下被风吹了今天还出现恶心症状。不咳嗽再半个月前曾吃了一只鸡。我怀疑自己是不是得了禽流感了。,1
做了垂体瘤手术后复查结果是碟窦壁骨连续性中断，鞍窝扩大，垂体左份及右份可见等T1等T2结节信号影，左侧海绵窦受累，垂体柄稍右偏。我想问一下是什么意思，好了没有？,1
例假时头痛怎么回事最近来月经的时候头疼然后坐下蹲下的时候头更痛怎么回事,1
女性痔疮可以割吗，痔疮的治疗方法怎么选？？生完孩子之后我就得了痔疮，因为当时在哺乳期我不能治疗，现在已经给孩子断奶了，所以我想治疗我的痔疮。以前咨询了医生，说我这个可以割掉的，但是我自己还没有决定。女性的痔疮可以割掉吗？那么痔疮的治疗方法应该怎么选呢？,1
我今年41岁已怀孕19周胎儿右肾多囊肾该怎么办？多囊肾怎么办没有治疗过这孩子能不能要？,1
怎么才能知道痔疮是内痔还是外痔？,1
我现在怀孕5个多月做四维彩超的时候发现胎儿脑积水当时那个医生告诉我们有1。23我们不放心过了五天又换了一家医院拍出来还是有是1。15我就想问一下这个孩子还能留吗,1
阴茎在做爱的时候硬不起来医生我想问一下，我之前没有过性行为，就在前一月和女朋友做爱的时候，阴茎硬不起来阴茎碰到阴道没几下就射精了，请问这是怎么回事以前有过手淫,1
怀孕多长时候抽血怀孕多长时候抽血,1
氟哌酸治男性尿道炎怎么服用氟哌酸治男性尿道炎怎么服用,1
近一个月左脚第三脚趾趾腹间有小泡泡弄破之后就成了一层皮，撕掉之后就牵连一小块脚趾皮肤，反复瘙痒，就是一个小白色泡泡破了之后就成了一层皮，撕掉那层皮之后又会有新的小泡泡在另一个地方长出来，反复发作，这是脚气吗？怎么治啊？怎么治啊？就是稍微一碰那个地方就开始痒起来了，然后就不停的蹭啊，扣啊的,1
怀孕4个月觉得左侧腰疼和右腿根部疼,1
我的问题是薏米能和五色粥放在一起煮吗？五色粥是红豆，黄豆，绿豆，黑豆以及黑米放在一起煮。但是我想除湿，所以也要喝薏米红豆粥。两个里面都有红豆，所以想偷懒，问问能不能放一起煮啦~谢谢。无谢谢。所以我就是想问问可不可以放一起~,1
全部症状：左腿麻，双脚踝骨有轻痛烧灼感，腰椎下3节有增生，糖尿病初期发病时间及原因：2周治疗情况：未治疗,1
郝医生，原来我是得了艾滋病晚期，现在只能在家拖着了有什么办法能在死前舒服点吗,1
剖腹产过后，阴道口有一个肉球一样的东西。以前感觉在里面现在感觉快出来了。咋办。,1
五个多月宝宝感冒咳嗽痰多引起了支气管炎，气喘该怎么办？这种会好吗？咳嗽好久了,1
手指被机器压了，可能粉碎性骨折吗？,1
这具体是怎么回事呢人流后第一个月月经过了一个月零6天，第二次月经过了4天还没有来，腰疼了3天，还咳嗽,1
胸积水治疗过了恢复以前有过胸膜炎治愈七个月一直在服药，车祸当晚做ct。和彩超诊断是软组织挫伤，未见骨折，发现胸部有积水，和车祸有关吗？怎么治疗？,1
去年考驾照，导致脖子下的皮肤晒的起泡泡，后来没有练车了，就慢慢消泡了，但是现在皮肤上留下深色的印记，不痛不痒，触碰无疤痕感觉。有视觉疤痕如何处理？现在如何处理黑色素的消退问题？,1
头晕眼黑浑身无力眼睛疲劳心慌想叹气这情况一年多了治疗无效说是心肌缺血前几天查了颈椎说是颈椎间盘突出最近时轻时重有时走路多了感觉要晕倒了很难受想得到好的方法无效想得到好的方法,1
患者信息：男22岁四川泸州最近一次不洁性交后，感觉下面不舒服，刚开始有点疼，就发现龟头上有小点，现在龟头上有一些不是很明显的小点。咨询曾经治疗情况及是否有过敏、遗传病史：无,1
怀孕后肚子涨是什么原因呢,1
我怀孕快两个月了，总是便秘怎么办？现在已经3天没有大便了，可以药物治疗吗？,1
之前只是出现一些很平常的症状比如头晕、精神疲惫全身乏力、也总是失眠就也没去看医生可是后来情况更加严重了平时无缘无故就手脚麻木心脏方面也不好偶尔感到胸闷、心悸才去医院检查了是高脂血症的请问高脂血症的患者要怎么治疗才有效果的呢？（）,1
这个月还未来事呢现在小孩十三个多月了，我已经带环，上月14号来事，带了10天，结果这月到现在还没来，用试纸测不出怀孕，怎么回事啊？不能是宫外孕吧？,1
全部症状：走路时膝盖会不经意的发出响声发病时间及原因：一年多治疗情况：无,1
大便老便血，肛门疼痛，肿胀有什么科学有效？大便老便血，肛门疼痛，肿胀有什么科学有效的方法解决。,1
手指肚掉皮，掉硬皮。露出来嫩肉，挺疼的。？隔一段时间发做一次，几天就好了。,1
痔疮手术后水肿我是痔疮结扎后麻药引起水肿已经9天了还是很疼没有消怎么办啊水肿的部分大夫让我推回肛门但是推不进啊肛门好像比以前小了好多,1
什么医院可以怀孕检查什么医院有怀孕检查，我17岁可以做吗？需要家长陪同吗？多少钱？,1
31周早产能活吗？和老公结婚已经有一年多了，也有了自己的爱情的结晶，怀孕的时候，家人知道这个消息都很开心，之后也一直都很好的照顾我，但是不知道是由于什么原因，可能是我身体吧，在31周的时候就早产了。请问怀孕31周生育的早产儿能活下来么？,1
右脚膝盖为什么会感觉隐隐的痛右脚膝盖节有时会酸痛特别是天气凉时,1
恶心浑身无力不想吃饭是什么症状？会不会是肝炎？大概一个月前主要是浑身无力不想吃饭没有过敏及遗传尽快回复消息,1
引产以后怀孕了可否用药物流产？我三个月前做过引产，现在被害又怀孕了，大概三十几天左右，请问我现在这种情况可以用药物流产吗？,1
我最近检查出粘膜下肌瘤已经连续45个月了月经后的10多天小腹坠胀请问是肌瘤带的吗检查过没有治疗粘膜下肌瘤是否需要手术怎么做合适,1
患者信息：男16岁我有2年手淫了，现在手淫一会就射就两三分钟吧，我是不是的了早泄这个能治好吗，我才16岁啊，还有我包皮有点长我戒点手淫早泄会好吗？,1
左膀子酸痛，麻有两个多月了，按摩，拔火罐。贴过虎今通膏药。请问大夫是怎么回事。谢谢按摩拔火罐贴膏药,1
我这几天一直感觉腹部疼痛，坐久了腰都会觉得很酸，很不舒服，白带也明显比以前多的多，后来我去妇科检查，结果是得了子宫内膜炎，现在都很难受。,1
右耳经常发麻向左偏头是有触电感而且麻的更厉害无我这是什么病,1
有过手淫史。阳痿，勃起无力，不坚，持续时间短暂，应该吃什么药吃过一月复方旋驹胶囊，感觉没怎么改善。想问吃什么药能恢复正常。,1
全部症状：我女儿今年8岁半，近年发现的眼睛近视，去了医院做了散瞳，后去复查175度，大夫说要配眼睛，一个月后去配镜，发病时间及原因：我想知道。是不是必须配镜啊？有可能恢复吗？配镜之后必须总戴着吗？还是就上课看黑板时戴戴？治疗情况,1
全身痒，是不是得了艾滋病全身痒，一热都有,1
我患有混合痣，可现在怀孕35天了，想问一下孩子能要吗、痔疮还有法制吗,1
我本月月经推迟去医院看过说是有炎症，理疗和输液治疗了两天5月22号月经来了。现在月经干净了三天，想看看还有没有炎症，去医院都需要做什么检查？之前在专科医院做了两天仪器治疗和输液治疗，被坑了不少钱。下面有之前做的检查报告单，请你帮我看看有什么问题没。,1
准备怀孕生宝宝生宝宝需要做哪方面调理,1
吃酱油疤会变黑吗？请问吃酱油会不会伤疤是不是黑的呢？,1
月经前两天出现：头晕，浑身没劲，发抖、畏寒怕冷。体温、血压正常。连续两个月都是这个情况了。去看了内科，做了头部CT无异常。,1
全部症状：胃癌发病时间及原因：两月前，因跑肚而出现胃疼症状治疗情况：现阶段，药物治疗,1
能怀孕吗？坏了对孩子有影响吗这个月老公吃了半个月治咽炎的重要，本人吃了一个星期的减肥药25号晚上同房了，内射三次，27号早上吃了避孕药，下午又同房了，好像射进去一点点，避孕药是两粒装的，只吃了一粒，会怀孕吗,1
小孩出生第二天就出现黄胆，口里牙床还有黄的，白的。有同事告诉要给小孩照太阳，他说的可行。我该怎么办。:,1
鼻炎，嗅觉不灵敏，鼻塞怎么办？,1
怀孕4个月吃什么最好，让宝宝更聪明，孕妇更健康？怀孕4个月吃什么最好，让宝宝更聪明，孕妇更健康。,1
得了脚气，就是有水泡的那种泡泡，该怎么治疗呢？用白醋可以吗？,1
全部症状：全身会无缘无故打寒战起鸡皮疙瘩是什么原因发病时间及原因：持续有2年治疗情况：没有检查出原因，都当感冒治疗,1
L5-S1椎间盘脱出伴椎管狭窄，L4-5椎间盘膨出最好的保守治疗2014年9月30日，腰椎磁共振成像：L5-S1椎间盘脱出伴椎管狭窄，L4-5椎间盘膨出什么保守治疗好,1
痔疮痛结肠痛老有便意排便困难,1
宝宝今天刚20天，宝宝胃口一直很好的，最近两天有点拉肚子，今天发现她的肚子大大的，不过摸着挺软的不像是胀的。最近肚子总是咕噜咕噜叫。,1
孕33+2宝宝双顶径90mm，头围309mm，腹围305mm，股骨长63mm，肱骨长56mm，是不是腿偏短，其他的又偏大？？？,1
拉屎时疼，屁股疼，是痔疮吗？,1
我第一个小孩有心脏病，现在我怀孕25周了？我第一个小孩有心脏病，现在我怀孕25周了，我想请问一下，现在可以查出小孩心脏有没有问题吗。谢谢。,1
最近两三个月，偶尔膝盖像针扎一样持续几秒时间就消失了。我想知道是怎么回事。,1
宝宝动得厉害是不是早产的先兆现在怀孕32周了宝宝现在比以前动得还要厉害是不是早产的先兆,1
宝宝消化不良有什么症状呢？怎么解决？不用吃药的方法呢？,1
做爱时小肚子抽痛跟老公做爱的时候小肚子突然间很痛，抽痛的连肛门也痛。而且一痛就好长时间。我这是怎么了,1
乳头皲裂怎么办乳头有裂口怎么办,1
四肢瘫痪，大小便失禁，全身麻木,1
左腿莫名其妙的会痛，睡觉时不能将腿伸直，否则会象抽筋般疼痛，是缺钙的关系还是意味着身体某部分有病状？,1
为什么手指会麻痹左手会，右手不会，1个月了，最近越来越严重,1
右手腕骨折后手指为什么一阵阵麻？,1
我朋友因溶血病孩子未出世就没了，前段时间她检查IgG抗A效价结果）1024，吃了两个月的药也没见明显的降下来，她该怎么办？请帮她,1
关于肺炎、肺结核、肺癌从CT影象上如何区别？的问题,1
怀孕25周躺着胎动就多，站着或坐着就不那么多怎么回事？,1
例假似来非来，乳房还疼是怎么回事？？今天突然觉得例假似来非来，乳房涨痛，晚上睡觉的时候碰到，都感觉很疼痛。而且晚上意外的发现自己乳头特别痛，之前自己的月经一直都是很正常的，没有这种情况出现。真的不知道是怎么了。折磨人。请问一下专家我的这些疼痛的症状是因为月经要来了吗？,1
我屁股上长了个肉球~请问怎么回事,1
本人怀孕已25周，胎动还是比较少，不经常且不明显动，请问是正常的吗？上周有做过彩超请问现在胎儿是否发育正常，还有必要再做一次彩超吗？,1
房事时间太短，射精太快,1
我怀孕7个月时去医院检查血压一切正常，可到8个月时去医生说血压高现在是140100，脚也有点肿，医生给开了硝苯地平片8个小时服2片，请问对小孩有什么副作用吗？现在还有一个月是预产期。,1
妈富隆停药一个月怀孕了其中还染了一次头发孩子能要吗,1
我手淫四年了，我明年结婚，可以要孩子吗？？我手淫四年了，我明年结婚，可以要孩子吗。,1
我是怀孕之后溜冰了还子能要吗我流过3次产我怀孕期间溜冰了对孩子有影响吗？,1
我胸闷气短，咽喉憋，脉搏乱，能长期吃参松养心胶囊这种药吗:,1
腰痛，但检查没毛病，请问是什么原因？？腰痛，但检查没毛病，请问是什么原因。,1
一只眼睛斜视弱视，对眼。十年做过矫正，现在又复发了，变成对眼了，应该怎么治疗？,1
近段时间。我常出现四肢无力左手无名指。小指麻木。请问这是什么病,1
手指发麻是为什么？？有时手指麻，但不是经常。,1
做了包皮手术后需要注意哪些饮食,1
脖子上有包块无力骚痒低热脖子上有包块无力盗汗低热骚痒，有淋巴结肿大，是不是淋巴癌,1
什么时候做胸部B超准确性高点,1
甲亢治好后能要小孩不？甲功五项正常tsh0。011低,1
结婚2年没怀孕检查都正常是什么原因？谢谢,1
我这几次来月经四肢无力困还有血块请问大夫这是怎么回事一年前骨盆骨折过与这有关吗请问我应该怎样治疗,1
宝宝发烧了。刚喝过小安瑞克。还是烧。怎么办？距离医院远。最快的解决办法是什么？么？,1
头低的久了脖子疼，胳膊疼，耳朵背部，胸部痛，胳膊抬起来痛，还有头痛，胸闷，检查说是颈椎病引起的。请问王教授是不是，请建议吃的药请建议几种药,1
系带过紧，正常状态下龟头被包皮包着，没勃起时只有一食指长、正不正常？用不用做包皮手术？有手淫…习惯,1
腰部外伤L椎体骨折拍过片了，还未手术手术后会有后疑症吗？,1
不消瘦但脾气易暴躁有甲亢的可能么・家族有甲亢史,1
想问一下，好皮肤软膏孕妇可以用吗？,1
现CT查出以前得过肺结核，两上肺少许纤维条索灶，最近一个月，又咳嗽，而且有一口咳血，是不是又得了肺结核？,1
我家宝宝不到九个月前两天高烧退了就开始出疹子，脸上身上都好多红疹子，去医院检查扎了4天的喜炎平，可今天觉得疹子变严重了请问这是什么原因要怎么办我家宝宝不到九个月前两天高烧退了就开始出疹子，脸上身上都好多红疹子，去医院检查扎了4天的喜炎平，可今天觉得疹子变严重了请问这是什么原因要怎么办,1
心血管疾病的主要特征是什么头昏，脑胀，眼干，眼疼，一年多了，做过ct，没有结果,1
